Date Submitted,Workout Date,Activity Type,Calories Burned (kcal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace (min/mi),Avg Speed (mi/h),Max Speed (mi/h),Avg Heart Rate,Steps,Notes,Source,Link
"July 9, 2014","July 9, 2014",Run,143,1.01639,665,10.9203,7.15292,5.49436,8.38818,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/639524401
"July 7, 2014","July 7, 2014",Run,296,2.24896,1626,12.0561,7.69836,4.97673,7.79386,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/636543245
"July 4, 2014","July 4, 2014",Run,212,1.53637,926,10.0458,7.1287,5.97267,8.41668,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/633213459
"June 29, 2014","June 29, 2014",Run,374,3.25996,2643,13.5131,7.28577,4.44013,8.23523,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/626422979
"June 26, 2014","June 26, 2014",Walk,68,0.723463,951,21.909,13.3382,2.7386,4.49836,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/622691211
"June 26, 2014","June 26, 2014",Run,149,1.07772,663,10.2546,7.15556,5.85103,8.38509,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/622669449
"June 3, 2014","June 3, 2014",Run,220,1.66799,1203,12.0278,6.37532,4.98845,9.41129,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/594278655
"May 31, 2014","May 31, 2014",Run,261,2.23234,1776,13.2608,4.7877,4.52463,12.5321,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/590451323
"May 29, 2014","May 29, 2014",Walk,63,0.618441,1091,29.4247,13.9341,2.0391,4.30599,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/588093589
"May 29, 2014","May 29, 2014",Run,231,1.85047,1399,12.6025,5.83907,4.76095,10.2756,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/588064503
"May 28, 2014","May 28, 2014",Run,210,1.59879,1157,12.0638,5.66383,4.97357,10.5935,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/586751377
"May 27, 2014","May 27, 2014",Run,130,1.01432,751,12.3463,6.13761,4.85975,9.77578,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/585524727
"May 19, 2014","May 19, 2014",Run,320,3.00327,2625,14.5721,5.31928,4.11747,11.2797,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/575882781
"May 4, 2014","May 3, 2014",Walk,1321,11.6255,20981,30.0803,3.86183,1.99466,15.5367,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/558016853
"May 2, 2014","May 2, 2014",Walk,1078,9.65157,16023,27.6703,4.8079,2.16839,12.4795,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/556265099
"March 1, 2014","March 1, 2014",Walk,252,2.17746,3996,30.5887,9.19391,1.96151,6.52606,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/495988451
"Oct. 27, 2013","Oct. 27, 2013",Walk,378,4.26149,4767,18.6456,6.40356,3.21791,9.36978,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/418677021
"Oct. 12, 2013","Oct. 12, 2013",Walk,555,7.98488,7605,19.4905,6.54609,3.07843,9.16578,0,0,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/407524783
